Data,Receitas,Despesas,Categoria,Região,Cliente_Chave
2022-01-31,6211.3067462761555,3612.0621516821184,Vendas,Sul,C16536
2022-01-31,12655.452779470788,2241.3328540024268,Consultoria,Oeste,C23521
2022-01-31,11826.636243646733,1715.3660846602725,Vendas,Leste,C42785
2022-01-31,5520.574664966063,5212.559830262869,Consultoria,Oeste,C5056
2022-01-31,10360.696285832877,4148.645445495645,Outros,Oeste,C6371
2022-01-31,9828.676893639775,976.6495415928189,Consultoria,Norte,C42713
2022-01-31,11043.355747839827,3921.368207925579,Outros,Oeste,C42568
2022-01-31,5684.798201039312,1491.0411066616493,Vendas,Norte,C16830
2022-01-31,6597.181359474102,3058.1806969097133,Serviços,Sul,C23316
2022-01-31,8393.495943087659,4779.688186621117,Vendas,Sul,C23340
2022-01-31,8674.240841912475,3229.5760357521963,Consultoria,Sul,C17738
2022-01-31,5744.247854416182,1583.3776827145052,Outros,Norte,C42600
2022-01-31,6916.702402959005,1613.0931310540136,Outros,Leste,C42609
2022-01-31,5168.820677013852,3832.3292206321057,Outros,Leste,C23358
2022-01-31,8574.300379032247,5419.728997032196,Serviços,Sul,C22452
2022-01-31,7782.006240809716,4464.5450198529,Outros,Sul,C22449
2022-01-31,8536.808327619532,4973.832827751365,Serviços,Leste,C23389
2022-01-31,9402.988793765257,3962.492332907205,Outros,Norte,C5065
2022-01-31,8687.655327864952,3663.490494171359,Outros,Sul,C16724
2022-01-31,9392.04803800541,5629.177533123599,Outros,Norte,C2445
2022-01-31,8441.40332420709,1082.6147815677805,Vendas,Sul,C1569
2022-01-31,8069.763523306505,2712.7239029108414,Vendas,Leste,C6142
2022-01-31,12006.793918401912,2962.8524563846886,Outros,Leste,C2449
2022-01-31,5218.044058049299,4508.380907248604,Consultoria,Sul,C42676
2022-01-31,8116.55670101596,4481.669425804887,Vendas,Leste,C16686
2022-01-31,7508.805582164311,4200.67431044838,Consultoria,Leste,C16532
2022-01-31,9946.330139969636,2657.9758699494605,Outros,Oeste,C42851
2022-01-31,5304.04683106264,4175.0191136482845,Serviços,Oeste,C42864
2022-01-31,8529.316865305931,4148.663346875679,Outros,Norte,C23524
2022-01-31,8705.855061789463,4391.6889431993095,Vendas,Sul,C22264
2022-01-31,5615.367510210499,4689.031371435522,Consultoria,Norte,C43005
2022-01-31,8527.709323256335,4146.411794493681,Vendas,Leste,C43014
2022-01-31,11266.68847418282,3519.2664185804733,Serviços,Norte,C1339
2022-01-31,11074.99759326706,4196.657085014393,Outros,Leste,C37168
2022-01-31,9096.759776973213,3824.23580166579,Consultoria,Oeste,C22233
2022-01-31,10339.598819367675,5773.030744650312,Outros,Sul,C43019
2022-01-31,4798.110259001064,5196.440617884565,Vendas,Oeste,C43022
2022-01-31,6278.945960720047,5751.367241492168,Outros,Leste,C37152
2022-01-31,7412.0221661670885,4440.082728687194,Consultoria,Norte,C16305
2022-01-31,6001.298286984549,1411.6102515640964,Vendas,Sul,C22223
2022-01-31,7089.600878107082,4122.432279665144,Consultoria,Sul,C38226
2022-01-31,7803.173038281299,4868.294929950128,Serviços,Sul,C1590
2022-01-31,11235.453222789509,4147.831697486172,Outros,Oeste,C43071
2022-01-31,4396.049438637176,3004.033774066571,Serviços,Oeste,C16237
2022-01-31,8585.492406226707,3960.5448993672785,Consultoria,Norte,C37120
2022-01-31,5942.529305561455,6245.515818145164,Consultoria,Norte,C43080
2022-01-31,8803.83021168389,2929.6075757661824,Consultoria,Sul,C38234
2022-01-31,7258.153210065811,2249.4869188958355,Serviços,Oeste,C23796
2022-01-31,6655.458105272013,3132.076680831481,Serviços,Sul,C16346
2022-01-31,10664.76994251017,4885.811275272396,Outros,Oeste,C16836
2022-01-31,10653.04044371619,4460.105218645066,Outros,Norte,C42964
2022-01-31,7706.750871457579,5247.294070796101,Serviços,Sul,C23659
2022-01-31,9219.957246151313,4805.308774515077,Consultoria,Leste,C42866
2022-01-31,10722.45047564292,3331.607663601418,Serviços,Norte,C23567
2022-01-31,6519.227830953875,1183.4884762447796,Outros,Norte,C23587
2022-01-31,10607.169530806868,4735.269778599594,Outros,Sul,C22298
2022-01-31,8635.274114474822,6162.100854107281,Serviços,Sul,C17864
2022-01-31,8432.372967760117,5690.420329307817,Serviços,Norte,C16489
2022-01-31,7153.415028274319,4880.007234011113,Outros,Leste,C37216
2022-01-31,7642.705148370108,5999.477280880042,Outros,Leste,C17890
2022-01-31,5320.222912481584,1462.641691214596,Outros,Norte,C42926
2022-01-31,6956.1844545470785,5285.113093636159,Consultoria,Sul,C6418
2022-01-31,10184.248318824804,4274.580516415161,Consultoria,Norte,C17900
2022-01-31,9115.232890522911,2839.981775718149,Serviços,Oeste,C37189
2022-01-31,9428.87949361908,4492.009689892228,Consultoria,Oeste,C2482
2022-01-31,3604.7242378122246,3447.6706606572516,Serviços,Sul,C16441
2022-01-31,5927.59488532097,6387.140940758425,Consultoria,Leste,C16407
2022-01-31,8856.587288573146,2566.5673791640365,Consultoria,Norte,C38207
2022-01-31,7778.462290521719,2939.7031918797534,Vendas,Oeste,C22290
2022-01-31,10606.480303356027,3349.049424375954,Consultoria,Oeste,C2485
2022-01-31,10252.582233376845,3145.3414503224635,Vendas,Norte,C5021
2022-01-31,4644.270288586085,2081.6565086754404,Vendas,Norte,C42962
2022-01-31,8037.4765203082525,3009.1122727437382,Consultoria,Leste,C16195
2022-01-31,7904.730434223031,3870.8588927880764,Vendas,Leste,C23279
2022-01-31,7430.019829873588,1423.6726519722947,Serviços,Oeste,C16851
2022-01-31,5801.984638455747,4493.843836139666,Vendas,Leste,C5166
2022-01-31,6123.703804913747,3407.7327285072615,Vendas,Leste,C2328
2022-01-31,6226.85806554903,3595.380913806034,Consultoria,Sul,C17328
2022-01-31,7567.148029543525,2843.7422829345605,Consultoria,Oeste,C17327
2022-01-31,518.4945528591288,3443.898265949394,Serviços,Sul,C5164
2022-01-31,7419.765054618617,5022.851600591959,Outros,Oeste,C17312
2022-01-31,8993.567889085078,1216.186540665643,Consultoria,Oeste,C22887
2022-01-31,7101.2193279470675,4577.742873858462,Consultoria,Oeste,C1489
2022-01-31,8960.560785256299,3180.6083961073864,Outros,Leste,C37808
2022-01-31,7760.166091527605,4951.774781306074,Outros,Leste,C17300
2022-01-31,9252.538299063493,4223.091996558848,Outros,Sul,C42240
2022-01-31,8442.221687133178,3296.598119202108,Serviços,Leste,C42249
2022-01-31,10741.816035698612,202.0232596117894,Outros,Oeste,C6195
2022-01-31,10345.115523784887,3456.468846601208,Vendas,Leste,C17243
2022-01-31,10723.65004571098,1323.8766417569627,Vendas,Oeste,C42266
2022-01-31,7937.901644774801,4606.603406400084,Consultoria,Norte,C22916
2022-01-31,4510.025305619913,3234.4772244309643,Consultoria,Norte,C38045
2022-01-31,5918.125813644525,3417.018383619602,Vendas,Sul,C42285
2022-01-31,10510.895313106097,4662.918780382539,Outros,Norte,C22895
2022-01-31,8476.72017042058,7034.648585156253,Vendas,Sul,C42176
2022-01-31,4052.942715065713,6135.93442498217,Outros,Leste,C17358
2022-01-31,11406.153353981856,3055.006666954009,Vendas,Oeste,C22882
2022-01-31,7124.856305435392,3055.4216190620773,Consultoria,Leste,C42101
2022-01-31,6860.346133644922,3668.905367263006,Serviços,Sul,C22732
2022-01-31,8449.669184369212,8073.557842965527,Vendas,Sul,C42090
2022-01-31,7905.503945912074,3812.213893919963,Outros,Sul,C42089
2022-01-31,5158.490037468795,4122.090658322,Vendas,Oeste,C1518
2022-01-31,9044.148677895311,6474.3547439742215,Serviços,Leste,C37985
2022-01-31,8615.334726903824,3984.6717135785484,Consultoria,Oeste,C37936
2022-01-31,6852.227246417589,1621.2339424926572,Outros,Norte,C22824
2022-01-31,10395.911590462145,4576.447654261927,Consultoria,Oeste,C17438
2022-01-31,8062.6327715332,3024.6255560897866,Vendas,Leste,C17423
2022-01-31,7002.417833423395,2883.122723599843,Vendas,Oeste,C22689
2022-01-31,9577.571220611468,7171.52582972106,Vendas,Leste,C42135
2022-01-31,5578.171218975138,5898.511365200662,Consultoria,Leste,C17410
2022-01-31,7628.564045864182,1195.293132784714,Outros,Leste,C22676
2022-01-31,9299.1664097796,6345.2624750157875,Consultoria,Leste,C1506
2022-01-31,6761.426839640312,4579.639700057089,Serviços,Oeste,C22674
2022-01-31,9619.480358571876,5769.003380524142,Consultoria,Sul,C37869
2022-01-31,7850.439097729174,2110.8928054279627,Consultoria,Norte,C37861
2022-01-31,7203.332210783567,5926.765187433389,Outros,Leste,C17371
2022-01-31,9546.508062633207,6352.452633612589,Consultoria,Leste,C42006
2022-01-31,9177.91208641386,4932.794619151903,Serviços,Norte,C37719
2022-01-31,8641.350239736583,4278.302215093587,Consultoria,Leste,C17157
2022-01-31,10365.073698217802,4946.526608241939,Vendas,Leste,C37702
2022-01-31,5149.891163769769,3948.298405353894,Vendas,Norte,C42445
2022-01-31,11990.165432939895,4499.54384977013,Consultoria,Sul,C41954
2022-01-31,9913.833831435251,4453.62135380544,Serviços,Norte,C37553
2022-01-31,10137.873913655112,1437.3711548746796,Outros,Oeste,C38101
2022-01-31,9893.33891010609,4812.172373355516,Serviços,Leste,C16982
2022-01-31,7090.903474869238,6244.243223278213,Outros,Leste,C6308
2022-01-31,8799.58966760881,4622.06834668597,Consultoria,Leste,C17659
2022-01-31,6528.414023341701,5905.686395616271,Serviços,Norte,C23145
2022-01-31,7917.48187165318,4603.778513884255,Outros,Leste,C41925
2022-01-31,6413.332950200383,2503.267898739381,Vendas,Leste,C23192
2022-01-31,5202.419881730419,2076.0970893295034,Consultoria,Norte,C23197
2022-01-31,7392.877188925697,3645.1444519258016,Serviços,Sul,C42510
2022-01-31,9359.742755041449,3559.5513960593817,Outros,Norte,C22484
2022-01-31,6721.445204040975,4110.736494042763,Consultoria,Sul,C6316
2022-01-31,6469.836759397618,5088.393752991829,Consultoria,Leste,C17715
2022-01-31,6554.148224083382,5823.9099600923055,Outros,Norte,C16871
2022-01-31,7895.050551812572,7152.489787413428,Vendas,Norte,C42548
2022-01-31,10608.652424056902,5637.994920254872,Vendas,Leste,C16857
2022-01-31,9333.665348190541,4258.218882526858,Outros,Oeste,C42552
2022-01-31,6003.896726614072,5008.918125862506,Consultoria,Oeste,C17642
2022-01-31,9803.786581899223,2514.1945341729356,Outros,Leste,C23266
2022-01-31,9815.490476663274,5095.733294133295,Outros,Norte,C17019
2022-01-31,5669.319297706373,5106.890906544489,Serviços,Oeste,C17049
2022-01-31,11892.10766993352,3530.5457876186297,Consultoria,Norte,C22617
2022-01-31,5857.709489716361,4866.68699426067,Outros,Norte,C6268
2022-01-31,7517.912828784462,2110.446699236053,Consultoria,Norte,C17147
2022-01-31,9162.207179953955,5007.28393705145,Serviços,Norte,C17144
2022-01-31,3206.9265997039893,6128.176797759512,Serviços,Sul,C17593
2022-01-31,8504.789463028272,6551.677117007996,Consultoria,Norte,C22566
2022-01-31,8762.957770366304,2097.6135526533994,Vendas,Norte,C38087
2022-01-31,9887.935313606022,3651.9742995013626,Vendas,Leste,C37654
2022-01-31,5257.784061720695,3001.6572735720606,Serviços,Norte,C17110
2022-01-31,5072.684390634278,3906.3514038506187,Serviços,Leste,C23017
2022-01-31,4545.6533961555015,2156.3291816391593,Outros,Norte,C38091
2022-01-31,9204.563353469672,5071.089949961203,Consultoria,Sul,C42388
2022-01-31,6765.82849101231,4119.454684754212,Vendas,Oeste,C6282
2022-01-31,8329.73773433224,5563.345269818454,Consultoria,Norte,C23066
2022-01-31,5695.508268267107,4061.6619670749847,Serviços,Leste,C17602
2022-01-31,6250.490312333218,1573.687237653095,Vendas,Norte,C6288
2022-01-31,6943.661698410732,5000.48698446942,Serviços,Oeste,C17064
2022-01-31,8700.69097260708,5875.580792119541,Serviços,Oeste,C42420
2022-01-31,9744.986522474193,4716.082657357414,Vendas,Sul,C23088
2022-01-31,8827.576116975832,2531.2433952286547,Outros,Norte,C37594
2022-01-31,6231.516527552043,3849.880254391349,Outros,Oeste,C27011
2022-01-31,8716.044221169474,5822.494991090188,Outros,Sul,C23802
2022-01-31,7095.109776283654,5465.253926546254,Consultoria,Leste,C43099
2022-01-31,10576.707995669516,4789.89765970907,Outros,Norte,C24444
2022-01-31,6749.813540169989,5765.763380616528,Vendas,Sul,C36502
2022-01-31,9023.16311304777,5286.317157700761,Consultoria,Leste,C36499
2022-01-31,3836.686066250869,5279.300993719467,Outros,Leste,C24457
2022-01-31,7621.274243604773,6233.35466828415,Consultoria,Leste,C2608
2022-01-31,7656.977806993442,1218.0657714350555,Vendas,Sul,C15278
2022-01-31,8965.143881549508,3268.39772233358,Vendas,Leste,C43746
2022-01-31,8055.098385605444,3117.228129794152,Outros,Sul,C15275
2022-01-31,7670.195510192004,3713.7733942189598,Consultoria,Leste,C36521
2022-01-31,10024.632841232295,4833.2962387986245,Serviços,Leste,C22043
2022-01-31,11076.247599352262,3090.0983427378073,Serviços,Oeste,C41543
2022-01-31,11500.25896580063,6400.564176011252,Consultoria,Sul,C6640
2022-01-31,11890.43567375094,6454.216870609368,Consultoria,Leste,C36426
2022-01-31,6944.705219185584,1106.7705907356053,Serviços,Sul,C18194
2022-01-31,9253.393871858903,4267.268158633982,Consultoria,Sul,C15176
2022-01-31,7074.053191180073,1596.12375798505,Consultoria,Sul,C24574
2022-01-31,4729.849852163273,2648.4341909433183,Outros,Leste,C18197
2022-01-31,6676.29749899038,6781.975281244755,Consultoria,Oeste,C1182
2022-01-31,8692.124109180946,5484.052988329044,Outros,Sul,C36462
2022-01-31,5959.544491056506,5779.47744426449,Serviços,Norte,C24424
2022-01-31,8373.813454985551,3295.8539108045684,Vendas,Norte,C43686
2022-01-31,7128.87100670248,4086.5114759795056,Outros,Leste,C43678
2022-01-31,7828.818196729053,4769.015590532028,Serviços,Norte,C36610
2022-01-31,6474.89002248404,6491.560453843461,Outros,Sul,C43591
2022-01-31,11463.984595296964,4912.730265487859,Outros,Leste,C41570
2022-01-31,12088.853477125951,2315.85581723059,Serviços,Oeste,C38344
2022-01-31,9425.480519749548,3603.8694176393687,Consultoria,Oeste,C24388
2022-01-31,6054.8220090505,4707.738830585154,Consultoria,Oeste,C36595
2022-01-31,7229.193321090406,4302.559159114929,Consultoria,Leste,C36594
2022-01-31,6517.984373588794,2811.343968853132,Consultoria,Norte,C41567
2022-01-31,11279.071978624457,5312.454359198762,Consultoria,Leste,C15416
2022-01-31,5872.282175345186,3441.0422485214176,Consultoria,Sul,C15414
2022-01-31,8808.594737578911,3260.4041129031775,Vendas,Norte,C6606
2022-01-31,6039.196102287858,2322.1989456586834,Outros,Leste,C36549
2022-01-31,8748.288592168885,4983.599181168808,Outros,Leste,C43634
2022-01-31,9157.935877476117,5803.213936524175,Consultoria,Leste,C24400
2022-01-31,8183.734103246508,3946.2300383346424,Consultoria,Leste,C43636
2022-01-31,6893.118597766603,3126.2911188047183,Vendas,Oeste,C15394
2022-01-31,8719.432353509535,1872.4382284717158,Consultoria,Sul,C18164
2022-01-31,7443.656695164083,5092.063784121809,Consultoria,Sul,C43669
2022-01-31,11398.162607808275,2297.986213724944,Vendas,Sul,C15384
2022-01-31,5366.647511018002,2553.3879639698293,Vendas,Oeste,C6657
2022-01-31,4088.682670013075,5168.769678400688,Serviços,Norte,C41536
2022-01-31,11686.345837556866,3962.285313692754,Serviços,Norte,C15161
2022-01-31,8574.460040488146,6188.288428381562,Serviços,Norte,C36381
2022-01-31,8390.077629909369,2952.354905501472,Outros,Sul,C43973
2022-01-31,9549.118778281087,1828.9127394549628,Consultoria,Norte,C24706
2022-01-31,9417.772392302926,2759.283679667468,Vendas,Oeste,C43981
2022-01-31,4656.567054878603,1463.863673629664,Outros,Sul,C43983
2022-01-31,4738.074935276167,2478.9722103334816,Serviços,Leste,C41499
2022-01-31,7610.539080573996,2633.432169363371,Vendas,Norte,C24721
2022-01-31,10295.88538731398,5136.48209110827,Consultoria,Sul,C43998
2022-01-31,10106.374219037489,5163.0913302997105,Outros,Oeste,C14989
2022-01-31,5572.0228838435105,4511.622375536989,Consultoria,Sul,C44002
2022-01-31,6255.508786675712,1735.4249492985296,Serviços,Oeste,C24729
2022-01-31,6676.695188108843,2785.7217032399644,Vendas,Oeste,C4807
2022-01-31,8389.275061768707,4640.6736084472395,Outros,Norte,C14979
2022-01-31,10662.06350721926,4587.724861419366,Outros,Norte,C24740
2022-01-31,9109.167728526476,4721.503284491086,Serviços,Oeste,C36252
2022-01-31,7859.745949472768,4118.44794707932,Vendas,Norte,C36244
2022-01-31,6795.932863392131,4527.440093162399,Consultoria,Norte,C44053
2022-01-31,6597.567384674662,5174.389523243192,Serviços,Sul,C6058
2022-01-31,7623.236137902143,3191.4672188296545,Vendas,Norte,C14943
2022-01-31,7705.484779635393,3915.407330494961,Vendas,Norte,C14933
2022-01-31,10260.070104825141,3760.7102412987792,Consultoria,Norte,C15013
2022-01-31,10745.931434085313,5221.305008066564,Vendas,Leste,C43561
2022-01-31,10294.184122160455,5131.480535319929,Consultoria,Leste,C15016
2022-01-31,9774.883620390443,4418.7014742598485,Outros,Norte,C43944
2022-01-31,6306.108366567459,2360.9710988824554,Outros,Leste,C4828
2022-01-31,8141.7410585179,1791.1806380663675,Outros,Leste,C15147
2022-01-31,8566.619474571995,5880.949702622274,Consultoria,Oeste,C36369
2022-01-31,5656.166247892746,5341.7605466007335,Outros,Oeste,C36365
2022-01-31,10228.225664242764,3178.287829563708,Vendas,Oeste,C43864
2022-01-31,5683.4460704565645,4532.2600899417885,Vendas,Sul,C36363
2022-01-31,9124.534924460531,6515.573924959244,Vendas,Oeste,C36361
2022-01-31,8371.745797774098,5881.527999497532,Vendas,Sul,C15122
2022-01-31,4805.157051650147,4107.414241472996,Vendas,Leste,C36346
2022-01-31,10620.312151895174,1175.2229718558824,Consultoria,Norte,C1168
2022-01-31,8215.323643148904,2076.3078969147564,Outros,Oeste,C21995
2022-01-31,10139.20900082595,3707.9149060020095,Serviços,Norte,C24640
2022-01-31,6885.006670639229,1302.5559264173353,Vendas,Oeste,C43903
2022-01-31,10468.818442896465,2409.058466735013,Consultoria,Leste,C4822
2022-01-31,8742.135799910244,5979.289323019936,Outros,Norte,C36313
2022-01-31,7011.86710689339,4269.181344832087,Consultoria,Sul,C41515
2022-01-31,8787.417325926144,4553.024182084909,Vendas,Leste,C41513
2022-01-31,8600.553032900143,3954.307822246366,Consultoria,Oeste,C24691
2022-01-31,8152.025737268546,3758.6792154956183,Consultoria,Norte,C21982
2022-01-31,9588.982789193713,4642.039840740322,Outros,Sul,C24701
2022-01-31,6062.145108501697,2660.9876875835052,Consultoria,Sul,C16136
2022-01-31,4168.9548123092845,1528.312391306465,Vendas,Norte,C36612
2022-01-31,8230.86927225463,3449.3275809845827,Consultoria,Oeste,C18121
2022-01-31,6248.003163008831,5168.913412771323,Outros,Norte,C15932
2022-01-31,10556.427364733894,5731.097986036034,Outros,Oeste,C38289
2022-01-31,12286.854805428873,7505.744892355964,Vendas,Sul,C6107
2022-01-31,7440.496508374968,3252.789014462833,Outros,Norte,C6512
2022-01-31,6759.638704597429,3175.1677562000177,Serviços,Oeste,C5290
2022-01-31,5431.884880751462,3644.1086162751294,Serviços,Sul,C43274
2022-01-31,6433.525351486781,4499.2970583206425,Outros,Oeste,C24013
2022-01-31,7969.450633194995,7456.967237128471,Consultoria,Leste,C2269
2022-01-31,4113.059772805658,3368.948736311336,Outros,Sul,C6503
2022-01-31,8739.657074091847,5773.737592199463,Outros,Sul,C18015
2022-01-31,6946.563080781768,2893.166911733701,Consultoria,Norte,C43296
2022-01-31,7446.767822793867,4575.187126308304,Consultoria,Norte,C18021
2022-01-31,9698.794986796498,2851.4322129772945,Serviços,Oeste,C24070
2022-01-31,5448.00044874221,3557.4773757866055,Consultoria,Sul,C24093
2022-01-31,7064.983524902813,3822.915419044428,Outros,Leste,C22160
2022-01-31,5611.318276110748,3886.243663695256,Consultoria,Oeste,C41649
2022-01-31,5745.559564272017,2993.5212986953156,Outros,Norte,C24109
2022-01-31,10697.094715862717,1855.4730934347454,Vendas,Sul,C24148
